"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/08/2024","AQS","020200018","3","10.9","ug/m3 LC","54","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/09/2024","AQS","020200018","3","7.9","ug/m3 LC","44","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/10/2024","AQS","020200018","3","9.1","ug/m3 LC","51","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/11/2024","AQS","020200018","3","3.6","ug/m3 LC","20","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/12/2024","AQS","020200018","3","7.5","ug/m3 LC","42","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/13/2024","AQS","020200018","3","10","ug/m3 LC","53","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/14/2024","AQS","020200018","3","5.6","ug/m3 LC","31","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/15/2024","AQS","020200018","3","10.3","ug/m3 LC","53","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/16/2024","AQS","020200018","3","14.7","ug/m3 LC","61","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/17/2024","AQS","020200018","3","9.7","ug/m3 LC","52","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/18/2024","AQS","020200018","3","11.9","ug/m3 LC","56","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/19/2024","AQS","020200018","3","16.7","ug/m3 LC","65","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/20/2024","AQS","020200018","3","17.4","ug/m3 LC","66","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/21/2024","AQS","020200018","3","3.9","ug/m3 LC","22","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/22/2024","AQS","020200018","3","13.1","ug/m3 LC","58","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/23/2024","AQS","020200018","3","16.1","ug/m3 LC","64","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/26/2024","AQS","020200018","3","13.7","ug/m3 LC","60","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/27/2024","AQS","020200018","3","11.3","ug/m3 LC","55","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/28/2024","AQS","020200018","3","3.3","ug/m3 LC","18","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/29/2024","AQS","020200018","3","4.6","ug/m3 LC","26","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/30/2024","AQS","020200018","3","3.9","ug/m3 LC","22","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"01/31/2024","AQS","020200018","3","9.3","ug/m3 LC","51","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/01/2024","AQS","020200018","3","11","ug/m3 LC","55","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/02/2024","AQS","020200018","3","10.1","ug/m3 LC","53","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/03/2024","AQS","020200018","3","9","ug/m3 LC","50","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/04/2024","AQS","020200018","3","4.5","ug/m3 LC","25","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/07/2024","AQS","020200018","3","7.7","ug/m3 LC","43","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/08/2024","AQS","020200018","3","5.1","ug/m3 LC","28","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/09/2024","AQS","020200018","3","1.4","ug/m3 LC","8","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/10/2024","AQS","020200018","3","1.5","ug/m3 LC","8","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/11/2024","AQS","020200018","3","4.2","ug/m3 LC","23","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/12/2024","AQS","020200018","3","3.5","ug/m3 LC","19","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/13/2024","AQS","020200018","3","1.2","ug/m3 LC","7","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/14/2024","AQS","020200018","3","4.2","ug/m3 LC","23","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/15/2024","AQS","020200018","3","8.3","ug/m3 LC","46","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/16/2024","AQS","020200018","3","6.5","ug/m3 LC","36","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/17/2024","AQS","020200018","3","7.6","ug/m3 LC","42","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/18/2024","AQS","020200018","3","5.5","ug/m3 LC","31","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/19/2024","AQS","020200018","3","1.4","ug/m3 LC","8","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/20/2024","AQS","020200018","3","0","ug/m3 LC","0","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/21/2024","AQS","020200018","3","0.6","ug/m3 LC","3","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/22/2024","AQS","020200018","3","0.2","ug/m3 LC","1","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/23/2024","AQS","020200018","3","3.1","ug/m3 LC","17","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/24/2024","AQS","020200018","3","2.6","ug/m3 LC","14","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/25/2024","AQS","020200018","3","6.4","ug/m3 LC","36","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/26/2024","AQS","020200018","3","2.6","ug/m3 LC","14","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/27/2024","AQS","020200018","3","1.5","ug/m3 LC","8","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/28/2024","AQS","020200018","3","0.7","ug/m3 LC","4","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"02/29/2024","AQS","020200018","3","1.1","ug/m3 LC","6","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/01/2024","AQS","020200018","3","2.7","ug/m3 LC","15","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/02/2024","AQS","020200018","3","3.2","ug/m3 LC","18","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/03/2024","AQS","020200018","3","5.8","ug/m3 LC","32","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/04/2024","AQS","020200018","3","1.9","ug/m3 LC","11","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/05/2024","AQS","020200018","3","2.8","ug/m3 LC","16","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/06/2024","AQS","020200018","3","4","ug/m3 LC","22","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/07/2024","AQS","020200018","3","6.7","ug/m3 LC","37","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/08/2024","AQS","020200018","3","5.7","ug/m3 LC","32","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/09/2024","AQS","020200018","3","6.3","ug/m3 LC","35","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/10/2024","AQS","020200018","3","1.5","ug/m3 LC","8","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/11/2024","AQS","020200018","3","3.1","ug/m3 LC","17","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/12/2024","AQS","020200018","3","4.2","ug/m3 LC","23","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/13/2024","AQS","020200018","3","2.7","ug/m3 LC","15","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/14/2024","AQS","020200018","3","1.6","ug/m3 LC","9","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/15/2024","AQS","020200018","3","5","ug/m3 LC","28","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/16/2024","AQS","020200018","3","1.7","ug/m3 LC","9","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/17/2024","AQS","020200018","3","4","ug/m3 LC","22","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/18/2024","AQS","020200018","3","4.1","ug/m3 LC","23","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/19/2024","AQS","020200018","3","7.1","ug/m3 LC","39","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/20/2024","AQS","020200018","3","6.3","ug/m3 LC","35","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/21/2024","AQS","020200018","3","4","ug/m3 LC","22","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
"03/22/2024","AQS","020200018","3","3.4","ug/m3 LC","19","GARDEN/TRINITY CHRISTIAN CHURCH","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","11260","Anchorage, AK","02","Alaska","020","Anchorage","61.2058610007956","-149.824602"
